"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight","estDomSpAge","county"
"503",412221876489998,2017,0,47,46,"Other western hardwoods","Oak","Private and Native American",40,466.444570236256,120,NA,56,NA,"shasta"
"504",412221940489998,2017,NA,24,NA,"Other western softwoods",NA,"Other Federal",20,0,75,NA,NA,NA,"shasta"
"505",412222020489998,2017,0,46,24,"Oak","Other western softwoods","Other Federal",20,440.906259678854,65,NA,27.3333333333333,13.0732787273672,"shasta"
"506",412222083489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,1369.7325067154,101,68,47.8333333333333,20.3534396146782,"shasta"
"507",412222138489998,2017,0,46,24,"Oak","Other western softwoods","Other Federal",20,4608.30689302156,131,NA,50.2272727272727,12.4814766489386,"shasta"
"508",412222167489998,2017,0,45,12,"Red alder","True fir","Private and Native American",40,1799.68551295889,61,58,54.8571428571429,34.5535041900782,"shasta"
"509",412222168489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,1078.33316730847,79,15,44.1818181818182,26.638349119256,"shasta"
"510",412222206489998,2017,0,46,24,"Oak","Other western softwoods","Private and Native American",40,381.645628799928,56,NA,24.5,13.4867610323687,"shasta"
"511",412222227489998,2017,0,10,12,"Douglas-fir","True fir","Forest Service",10,14016.2307159918,69,103,132.304347826087,129.903262513426,"shasta"
"512",412222242489998,2017,0,12,15,"True fir","Western white pine","Forest Service",10,10107.1550272096,63,133,83.2307692307692,107.495809424181,"shasta"
"513",412222305489998,2017,0,47,46,"Other western hardwoods","Oak","Forest Service",10,4789.96111790348,80,NA,48.1739130434783,NA,"shasta"
"514",412222315489998,2017,0,46,10,"Oak","Douglas-fir","Private and Native American",40,2025.22480972459,61,NA,30,15.9860516260836,"shasta"
"515",412222322489998,2017,0,46,11,"Oak","Ponderosa and Jeffrey pines","Forest Service",10,1070.04592206061,40,NA,38.7777777777778,47.0012001481888,"shasta"
"516",412222323489998,2017,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Forest Service",10,5894.25638254414,93,85,69.6666666666667,35.1981504327927,"shasta"
"517",412222324489998,2017,0,24,NA,"Other western softwoods",NA,"Forest Service",10,468.101584022544,86,99.25,73,NA,"shasta"
"518",412222325489998,2017,0,10,47,"Douglas-fir","Other western hardwoods","Private and Native American",40,2874.07155455313,45,127,115.2,180.212313554237,"shasta"
"519",412222327489998,2017,0,12,20,"True fir","Incense-cedar","Private and Native American",40,2202.96764612318,45,70,49.75,60.685952502531,"shasta"
"520",412222328489998,2017,0,47,20,"Other western hardwoods","Incense-cedar","Private and Native American",40,2063.65258407356,71,NA,10,NA,"shasta"
"521",412222439489998,2017,0,20,10,"Incense-cedar","Douglas-fir","Private and Native American",40,3391.09903908479,71,155.5,51.3333333333333,NA,"shasta"
"522",412222440489998,2017,0,20,46,"Incense-cedar","Oak","Private and Native American",40,3909.54912968026,54,144,91.8571428571429,NA,"shasta"
"523",412222491489998,2017,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,3273.8495695163,30,163,82.7142857142857,NA,"shasta"
"524",412222492489998,2017,0,46,24,"Oak","Other western softwoods","Forest Service",10,489.179683329,134,NA,25.3333333333333,5.90953040523538,"shasta"
"525",484816246489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,8503.49138271532,103,107.5,123.153846153846,71.7256164839422,"shasta"
"526",484816247489998,2018,0,46,11,"Oak","Ponderosa and Jeffrey pines","Forest Service",10,791.213342095252,94,NA,31.6,10.4011162569864,"shasta"
"527",484816249489998,2018,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Private and Native American",40,1260.55363630488,80,NA,55,32.7490379391557,"shasta"
"528",484816250489998,2018,0,12,15,"True fir","Western white pine","Forest Service",10,4170.85558481267,34,229,84.4,NA,"shasta"
"529",484816255489998,2018,0,10,47,"Douglas-fir","Other western hardwoods","Private and Native American",40,6919.98048421447,81,200.25,110.75,76.1369996811092,"shasta"
"530",484816256489998,2018,0,10,47,"Douglas-fir","Other western hardwoods","Private and Native American",40,4760.69466226046,90,47,104.555555555556,61.2467401829665,"shasta"
"531",484816259489998,2018,0,46,11,"Oak","Ponderosa and Jeffrey pines","Private and Native American",40,325.069996408066,46,NA,12,6.50141822029216,"shasta"
"532",484816261489998,2018,0,12,15,"True fir","Western white pine","Forest Service",10,1064.11522546596,60,56.5,46.4285714285714,34.5808882208391,"shasta"
"533",484816262489998,2018,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Forest Service",10,7401.13019578893,59,84.5,106.777777777778,105.125478100598,"shasta"
"534",484816263489998,2018,0,21,12,"Lodgepole pine","True fir","Private and Native American",40,4137.04326759926,84,48.5384615384615,54.0208333333333,NA,"shasta"
"535",484816264489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Other Federal",20,10322.7453128778,46,75.3333333333333,73,NA,"shasta"
"536",484816265489998,2018,0,46,11,"Oak","Ponderosa and Jeffrey pines","Other Federal",20,2594.40560363965,68,NA,39.4444444444444,20.3661020901581,"shasta"
"537",484816266489998,2018,0,12,14,"True fir","Sugar pine","Private and Native American",40,9449.68950341903,39,57.75,68.0769230769231,NA,"shasta"
"538",484816268489998,2018,0,46,11,"Oak","Ponderosa and Jeffrey pines","Private and Native American",40,471.141170402944,108,NA,36,10.4543002048129,"shasta"
"539",484816269489998,2018,0,12,24,"True fir","Other western softwoods","Forest Service",10,3553.71654522824,50,94,93.4545454545455,NA,"shasta"
"540",484816270489998,2018,0,11,46,"Ponderosa and Jeffrey pines","Oak","Private and Native American",40,5269.72677595774,73,48.75,36.2,24.157883317528,"shasta"
"541",484816274489998,2018,0,11,24,"Ponderosa and Jeffrey pines","Other western softwoods","Forest Service",10,1356.26717760898,60,119.25,56.2222222222222,46.7880145000089,"shasta"
"542",484816276489998,2018,0,46,24,"Oak","Other western softwoods","Private and Native American",40,572.268892385606,94,NA,24.8,7.91538836374793,"shasta"
"543",484816278489998,2018,0,46,24,"Oak","Other western softwoods","Other Federal",20,568.269970033672,49,NA,17.5714285714286,10.0933515007433,"shasta"
"544",484816281489998,2018,0,11,47,"Ponderosa and Jeffrey pines","Other western hardwoods","Private and Native American",40,1913.56028922484,128,NA,53.75,15.3890986159786,"shasta"
"545",484816282489998,2018,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Forest Service",10,636.429952042696,35,114,84,126.855361911312,"shasta"
