"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight","estDomSpAge","county"
"373",273640782489998,2015,0,20,11,"Incense-cedar","Ponderosa and Jeffrey pines","Forest Service",10,3188.55931403238,38,94.5,51.6153846153846,NA,"plumas"
"374",273641077489998,2015,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,2556.58163821764,25,91.6666666666667,36.4166666666667,NA,"plumas"
"375",273641136489998,2015,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Forest Service",10,1227.24251897361,47,104.5,58.25,61.6370887783107,"plumas"
"376",273641235489998,2015,0,11,20,"Ponderosa and Jeffrey pines","Incense-cedar","Forest Service",10,1704.14614178383,36,112,85.5,123.116404589208,"plumas"
"377",273641296489998,2015,0,12,14,"True fir","Sugar pine","Private and Native American",40,3370.75449925921,47,97,54.0555555555556,66.3784979070797,"plumas"
"378",273641297489998,2015,0,12,14,"True fir","Sugar pine","Forest Service",10,322.560843175928,65,NA,87,117.528075171055,"plumas"
"379",273641298489998,2015,0,12,10,"True fir","Douglas-fir","Forest Service",10,3868.99376569908,93,86.8,76.4166666666667,37.6728517131169,"plumas"
"380",273641627489998,2015,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,1678.66298495571,31,NA,46.7142857142857,NA,"plumas"
"381",273641671489998,2015,0,12,11,"True fir","Ponderosa and Jeffrey pines","Private and Native American",40,5618.92275811734,56,91,89.8333333333333,NA,"plumas"
"382",273641681489998,2015,0,12,10,"True fir","Douglas-fir","Forest Service",10,2374.18070202787,59,44,62.1666666666667,54.8760076498877,"plumas"
"383",273641812489998,2015,0,11,24,"Ponderosa and Jeffrey pines","Other western softwoods","Forest Service",10,4518.80807652087,73,117,95.4,69.0327751199436,"plumas"
"384",273641960489998,2015,0,12,10,"True fir","Douglas-fir","Forest Service",10,2621.07713990276,61,50,49.7,36.969882057412,"plumas"
"385",273641961489998,2015,0,15,12,"Western white pine","True fir","Forest Service",10,450.831897349476,21,119,44,NA,"plumas"
"386",273642014489998,2015,0,12,20,"True fir","Incense-cedar","Private and Native American",40,4726.8811793229,80,54.3333333333333,87.4705882352941,58.7756427090138,"plumas"
"387",273642076489998,2015,0,12,21,"True fir","Lodgepole pine","Private and Native American",40,2033.27701782471,56,82,54,47.0833376052373,"plumas"
"388",273642240489998,2015,0,12,10,"True fir","Douglas-fir","Forest Service",10,2148.46631761682,44,156.5,67.75,NA,"plumas"
"389",273642241489998,2015,0,10,46,"Douglas-fir","Oak","Forest Service",10,1411.59141874612,58,38,63.625,55.0825285775689,"plumas"
"390",273642293489998,2015,0,46,12,"Oak","True fir","Forest Service",10,627.071423313388,111,NA,18.1818181818182,4.95847632530247,"plumas"
"391",273642391489998,2015,0,12,20,"True fir","Incense-cedar","Private and Native American",40,3757.77624768541,79,114,80.3333333333333,51.4299982302711,"plumas"
"392",273642638489998,2015,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,1394.42061806302,35,128,60.8333333333333,83.2983466424983,"plumas"
"393",273642677489998,2015,0,12,44,"True fir","Cottonwood and aspen","Forest Service",10,8094.31967942918,40,144,80.7,NA,"plumas"
"394",273642678489998,2015,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,3117.09765170002,35,231.666666666667,78,111.288942560991,"plumas"
"395",273643055489998,2015,0,10,20,"Douglas-fir","Incense-cedar","Forest Service",10,371.630391878428,40,220,86,114.42922338984,"plumas"
"396",273643142489998,2015,0,12,14,"True fir","Sugar pine","Forest Service",10,6067.9970088259,44,89.5,43.3,48.6392329072594,"plumas"
"397",273643229489998,2015,0,11,24,"Ponderosa and Jeffrey pines","Other western softwoods","Forest Service",10,7904.53271425241,79,138,112.277777777778,78.8709066084103,"plumas"
"398",345933249489998,2016,0,46,20,"Oak","Incense-cedar","Private and Native American",40,2314.30603247683,66,NA,49.4444444444444,30.0646373529824,"plumas"
"399",345933354489998,2016,0,12,20,"True fir","Incense-cedar","Forest Service",10,4364.87659511361,45,119,84.1,NA,"plumas"
"400",345933366489998,2016,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,4589.62923494961,35,NA,91,NA,"plumas"
"401",345933404489998,2016,0,24,21,"Other western softwoods","Lodgepole pine","Other Federal",20,5292.73500164015,54,140.142857142857,73.9285714285714,NA,"plumas"
"402",345933410489998,2016,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Private and Native American",40,3058.80460794948,89,50.75,75,40.6432644657387,"plumas"
"403",345933750489998,2016,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Private and Native American",40,774.824509018888,89,57,47.8333333333333,24.6114766083631,"plumas"
"404",345934190489998,2016,0,48,46,"Woodland hardwoods","Oak","Private and Native American",40,100.105091906992,74,NA,NA,NA,"plumas"
"405",345934289489998,2016,0,12,11,"True fir","Ponderosa and Jeffrey pines","Private and Native American",40,2589.76730313917,62,109,115.4,NA,"plumas"
"406",345934290489998,2016,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,650.965109049054,51,24,33,33.4887230121427,"plumas"
"407",345934902489998,2016,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,8551.3718528999,33,84,63.6,NA,"plumas"
"408",345935085489998,2016,0,11,20,"Ponderosa and Jeffrey pines","Incense-cedar","Private and Native American",40,2298.47410215771,83,94.5,52.6666666666667,30.0025311219419,"plumas"
"409",345935175489998,2016,0,12,21,"True fir","Lodgepole pine","Forest Service",10,10936.6597120909,44,113.666666666667,122.392857142857,NA,"plumas"
"410",345935591489998,2016,0,12,10,"True fir","Douglas-fir","Forest Service",10,6526.08647364955,54,113.75,109.8,NA,"plumas"
"411",345935653489998,2016,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,16944.7310856214,70,246.5,150.44,NA,"plumas"
"412",345935654489998,2016,0,10,46,"Douglas-fir","Oak","Forest Service",10,2786.26102199895,47,239,158.166666666667,NA,"plumas"
"413",345935655489998,2016,0,14,12,"Sugar pine","True fir","Forest Service",10,9449.18617557982,77,99,134.818181818182,114.487346566894,"plumas"
"414",345935992489998,2016,0,20,12,"Incense-cedar","True fir","Forest Service",10,3754.21364990496,44,96.4,35.6666666666667,NA,"plumas"
"415",345936042489998,2016,0,20,11,"Incense-cedar","Ponderosa and Jeffrey pines","Forest Service",10,1079.28511763898,67,68.3333333333333,24.6666666666667,NA,"plumas"
"416",345936376489998,2016,0,10,46,"Douglas-fir","Oak","Forest Service",10,10372.24663892,65,142.2,101.888888888889,87.3080064351871,"plumas"
"417",345936377489998,2016,0,10,12,"Douglas-fir","True fir","Forest Service",10,8930.65985996624,44,220.2,102.333333333333,138.854656862772,"plumas"
"418",345936473489998,2016,0,12,15,"True fir","Western white pine","Forest Service",10,8974.431278081,22,140.904761904762,56.3653846153846,NA,"plumas"
"419",345936572489998,2016,0,12,14,"True fir","Sugar pine","Forest Service",10,10206.9496384175,69,98.8,96.15,NA,"plumas"
"420",345936734489998,2016,0,24,48,"Other western softwoods","Woodland hardwoods","Forest Service",10,90.958065196074,31,NA,21.5,NA,"plumas"
"421",345936735489998,2016,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,2473.71177038209,38,51,46.6,NA,"plumas"
"422",345936737489998,2016,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,2024.20258028547,51,119.333333333333,89.6666666666667,NA,"plumas"
"423",345936738489998,2016,0,12,21,"True fir","Lodgepole pine","Forest Service",10,3837.34656651172,54,82.8333333333333,84.4705882352941,NA,"plumas"
"424",345936742489998,2016,0,11,10,"Ponderosa and Jeffrey pines","Douglas-fir","Forest Service",10,271.468398833402,49,155,88.7142857142857,95.4599054349166,"plumas"
"425",412219905489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,1034.17812058681,36,77.4,64.75,86.9329701050479,"plumas"
"426",412220909489998,2017,0,48,24,"Woodland hardwoods","Other western softwoods","Forest Service",10,509.239128348816,29,NA,NA,NA,"plumas"
"427",412220923489998,2017,0,12,10,"True fir","Douglas-fir","Forest Service",10,3148.44224027207,81,91.625,90.5555555555556,61.5140337764801,"plumas"
"428",412221077489998,2017,0,12,20,"True fir","Incense-cedar","Private and Native American",40,4841.9324927948,77,96,114,NA,"plumas"
"429",412221203489998,2017,0,12,14,"True fir","Sugar pine","Forest Service",10,7603.72788694159,34,146.3,100.807692307692,NA,"plumas"
"430",412221231489998,2017,0,12,10,"True fir","Douglas-fir","Forest Service",10,5705.12421567826,61,90.6666666666667,64.3333333333333,54.9566307886833,"plumas"
"431",412221256489998,2017,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,2415.49690512296,114,92,129,60.2319330758508,"plumas"
"432",412221257489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,4634.6436529634,61,103,95.5714285714286,84.1751289110272,"plumas"
"433",412221629489998,2017,0,10,12,"Douglas-fir","True fir","Forest Service",10,5689.05819848859,41,120.125,94.7777777777778,130.727071906545,"plumas"
"434",412221630489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,3488.33062399542,31,109,60.5,91.6756362234845,"plumas"
"435",412221680489998,2017,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Private and Native American",40,398.515379238852,68,NA,31.4285714285714,23.0483100562639,"plumas"
"436",412221689489998,2017,0,24,15,"Other western softwoods","Western white pine","Forest Service",10,69.444832589872,41,NA,NA,NA,"plumas"
"437",412221914489998,2017,0,12,20,"True fir","Incense-cedar","Private and Native American",40,8395.35514334691,70,93,131.6875,NA,"plumas"
"438",412222094489998,2017,0,12,20,"True fir","Incense-cedar","Forest Service",10,17375.38398856,122,72,149.375,76.3206866944451,"plumas"
"439",412222251489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,5530.6241850303,70,NA,108.714285714286,86.6581188557476,"plumas"
"440",412222252489998,2017,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,808.266627037816,34,NA,87,NA,"plumas"
"441",412222298489998,2017,0,12,15,"True fir","Western white pine","Forest Service",10,11174.2445366159,43,99.6666666666667,124.903225806452,NA,"plumas"
"442",412222299489998,2017,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,1078.86027592151,91,41,46.2857142857143,23.0064538982341,"plumas"
"443",412222480489998,2017,0,10,12,"Douglas-fir","True fir","Private and Native American",40,16263.9290739099,70,124,148.071428571429,175.461544671196,"plumas"
"444",412222525489998,2017,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Other Federal",20,3850.38820897242,75,82.5,63.5714285714286,41.6023282874258,"plumas"
"445",412222637489998,2017,0,11,14,"Ponderosa and Jeffrey pines","Sugar pine","Forest Service",10,699.929611676662,41,93,90,116.471918739025,"plumas"
"446",412222666489998,2017,0,12,20,"True fir","Incense-cedar","Forest Service",10,3064.48734669473,45,77.3333333333333,73.25,NA,"plumas"
"447",412223018489998,2017,0,12,10,"True fir","Douglas-fir","Private and Native American",40,7382.82127175874,58,90.8,82,NA,"plumas"
"448",412223116489998,2017,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,3110.16242830604,72,243,91.25,66.220968082889,"plumas"
"449",412223117489998,2017,0,10,46,"Douglas-fir","Oak","Private and Native American",40,2041.07247623706,31,104,84.5,146.6544639474,"plumas"
"450",412223120489998,2017,0,12,15,"True fir","Western white pine","Forest Service",10,3022.69419271571,39,147,80.5833333333333,NA,"plumas"
"451",484816501489998,2018,0,46,NA,"Oak",NA,"Forest Service",10,129.95675452746,75,NA,43,20.1676925164415,"plumas"
"452",484816502489998,2018,0,12,10,"True fir","Douglas-fir","Forest Service",10,4468.52935258078,35,66.3333333333333,49.6666666666667,NA,"plumas"
"453",484816504489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,5892.94446876504,58,88.6666666666667,75,96.3523104886315,"plumas"
"454",484816506489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,14230.4467043671,53,121.454545454545,105.266666666667,NA,"plumas"
"455",484816507489998,2018,0,20,11,"Incense-cedar","Ponderosa and Jeffrey pines","Forest Service",10,3962.54187521433,49,74.6,20.8888888888889,NA,"plumas"
"456",484816508489998,2018,0,12,20,"True fir","Incense-cedar","Forest Service",10,5177.31777182213,53,56.7,51.9411764705882,48.3309932215981,"plumas"
"457",484816509489998,2018,0,12,10,"True fir","Douglas-fir","Forest Service",10,4632.69083926332,53,102.428571428571,84.2666666666667,NA,"plumas"
"458",484816510489998,2018,0,21,11,"Lodgepole pine","Ponderosa and Jeffrey pines","Forest Service",10,6778.82499841674,108,128.5,87.4666666666667,NA,"plumas"
"459",484816511489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,1405.23960822199,51,118.25,71.3333333333333,NA,"plumas"
"460",484816512489998,2018,0,10,12,"Douglas-fir","True fir","Forest Service",10,1721.49228735024,52,77.5,55.1666666666667,53.008314271737,"plumas"
"461",484816513489998,2018,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,6362.0257552984,59,103.6,87.8333333333333,78.1038299088559,"plumas"
"462",484816514489998,2018,0,14,11,"Sugar pine","Ponderosa and Jeffrey pines","Forest Service",10,7881.24802597615,30,226,107.714285714286,NA,"plumas"
"463",484816515489998,2018,0,12,NA,"True fir",NA,"Forest Service",10,5707.30445419609,46,199.9,115.1875,NA,"plumas"
"464",484816516489998,2018,0,12,20,"True fir","Incense-cedar","Forest Service",10,11927.9645972172,57,155.5,96.6190476190476,NA,"plumas"
"465",484816517489998,2018,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Forest Service",10,1393.32583213657,74,121,62.8,41.7054764484521,"plumas"
"466",484816518489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Private and Native American",40,3079.95603226698,33,106,73.3125,NA,"plumas"
"467",484816519489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,27259.5196216494,46,93,131.4,NA,"plumas"
"468",484816520489998,2018,0,48,11,"Woodland hardwoods","Ponderosa and Jeffrey pines","Forest Service",10,1945.95804601937,31,NA,NA,NA,"plumas"
"469",484816521489998,2018,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,3089.41284245811,111,83.1666666666667,100.5,43.5411029563249,"plumas"
"470",484816522489998,2018,0,21,11,"Lodgepole pine","Ponderosa and Jeffrey pines","Forest Service",10,4.283115554752,96,4.05555555555556,15.1428571428571,NA,"plumas"
"471",484816523489998,2018,0,10,20,"Douglas-fir","Incense-cedar","Forest Service",10,17669.252653079,82,111.6,81.1333333333333,49.3543515126564,"plumas"
