"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight"
"432",412221257489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,4634.6436529634,61,NA,NA
"433",412221629489998,2017,0,10,12,"Douglas-fir","True fir","Forest Service",10,5689.05819848859,41,NA,NA
"434",412221630489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,3488.33062399542,31,NA,NA
"435",412221680489998,2017,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Private and Native American",40,398.515379238852,68,NA,NA
"436",412221689489998,2017,0,24,15,"Other western softwoods","Western white pine","Forest Service",10,69.444832589872,41,NA,NA
"437",412221914489998,2017,0,12,20,"True fir","Incense-cedar","Private and Native American",40,8395.35514334691,70,NA,NA
"438",412222094489998,2017,0,12,20,"True fir","Incense-cedar","Forest Service",10,17375.38398856,122,NA,NA
"439",412222251489998,2017,0,11,12,"Ponderosa and Jeffrey pines","True fir","Forest Service",10,5530.6241850303,70,NA,NA
"440",412222252489998,2017,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,808.266627037816,34,NA,NA
"441",412222298489998,2017,0,12,15,"True fir","Western white pine","Forest Service",10,11174.2445366159,43,NA,NA
"442",412222299489998,2017,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,1078.86027592151,91,NA,NA
"443",412222480489998,2017,0,10,12,"Douglas-fir","True fir","Private and Native American",40,16263.9290739099,70,NA,NA
"444",412222525489998,2017,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Other Federal",20,3850.38820897242,75,NA,NA
"445",412222637489998,2017,0,11,14,"Ponderosa and Jeffrey pines","Sugar pine","Forest Service",10,699.929611676662,41,NA,NA
"446",412222666489998,2017,0,12,20,"True fir","Incense-cedar","Forest Service",10,3064.48734669473,45,NA,NA
"447",412223018489998,2017,0,12,10,"True fir","Douglas-fir","Private and Native American",40,7382.82127175874,58,NA,NA
"448",412223116489998,2017,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,3110.16242830604,72,NA,NA
"449",412223117489998,2017,0,10,46,"Douglas-fir","Oak","Private and Native American",40,2041.07247623706,31,NA,NA
"450",412223120489998,2017,0,12,15,"True fir","Western white pine","Forest Service",10,3022.69419271571,39,NA,NA
"451",484816501489998,2018,0,46,NA,"Oak",NA,"Forest Service",10,129.95675452746,75,NA,NA
"452",484816502489998,2018,0,12,10,"True fir","Douglas-fir","Forest Service",10,4468.52935258078,35,NA,NA
"453",484816504489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,5892.94446876504,58,NA,NA
"454",484816506489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,14230.4467043671,53,NA,NA
"455",484816507489998,2018,0,20,11,"Incense-cedar","Ponderosa and Jeffrey pines","Forest Service",10,3962.54187521433,49,NA,NA
"456",484816508489998,2018,0,12,20,"True fir","Incense-cedar","Forest Service",10,5177.31777182213,53,NA,NA
"457",484816509489998,2018,0,12,10,"True fir","Douglas-fir","Forest Service",10,4632.69083926332,53,NA,NA
"458",484816510489998,2018,0,21,11,"Lodgepole pine","Ponderosa and Jeffrey pines","Forest Service",10,6778.82499841674,108,NA,NA
"459",484816511489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,1405.23960822199,51,NA,NA
"460",484816512489998,2018,0,10,12,"Douglas-fir","True fir","Forest Service",10,1721.49228735024,52,NA,NA
"461",484816513489998,2018,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,6362.0257552984,59,NA,NA
"462",484816514489998,2018,0,14,11,"Sugar pine","Ponderosa and Jeffrey pines","Forest Service",10,7881.24802597615,30,NA,NA
"463",484816515489998,2018,0,12,NA,"True fir",NA,"Forest Service",10,5707.30445419609,46,NA,NA
"464",484816516489998,2018,0,12,20,"True fir","Incense-cedar","Forest Service",10,11927.9645972172,57,NA,NA
"465",484816517489998,2018,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Forest Service",10,1393.32583213657,74,NA,NA
"466",484816518489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Private and Native American",40,3079.95603226698,33,NA,NA
"467",484816519489998,2018,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,27259.5196216494,46,NA,NA
"468",484816520489998,2018,0,48,11,"Woodland hardwoods","Ponderosa and Jeffrey pines","Forest Service",10,1945.95804601937,31,NA,NA
"469",484816521489998,2018,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,3089.41284245811,111,NA,NA
"470",484816522489998,2018,0,21,11,"Lodgepole pine","Ponderosa and Jeffrey pines","Forest Service",10,4.283115554752,96,NA,NA
"471",484816523489998,2018,0,10,20,"Douglas-fir","Incense-cedar","Forest Service",10,17669.252653079,82,NA,NA
